hate,female,filtered_text
0.0,0.0,წარმატებები ქართველ ხალხს საქართველოს
0.0,0.0,წარმატებები
0.0,0.0,sarmatebebi Batono Irakli
0.0,0.0,წარმატებები
0.0,0.0,წარმატებები პრემიეროოოო
0.0,0.0,გათენდა
0.0,0.0,წარმატებები
0.0,0.0,მალადეც
0.0,0.0,წარმატებები პრემიერო
0.0,0.0,არმატებები
0.0,0.0,წარმატებები
0.0,0.0,წარმატებები
0.0,0.0,Warmatebebi premiero
0.0,0.0,წარმატებები ბატონ ირაკლის
0.0,0.0,წარმატებები ბატონო პრემიერო
0.0,0.0,Warmatebebi
0.0,0.0,sarmatebebi batono premiero
0.0,0.0,წარმატებები ბატონო ირაკლი
0.0,0.0,წარმატებები
0.0,0.0,წარმატებებიიი
0.0,0.0,წარმატებები
0.0,0.0,წარმატებები ბატონო პრემიერო ა მ ი ნ
0.0,0.0,წარმატებები პრემიერო
0.0,0.0,წარმატებები
0.0,0.0,წარმატებები
